,X1exp,X2exp,Yexp
0,0.5129750796029917,1.9713182790912445,338.4162263819217
1,-1.4603148150051561,0.9222465917079821,-5.7885826016386375
2,-0.2716074629603564,1.7084619879509493,-112.0454633186741
3,0.2139606350817116,0.7081762370951239,-26.532017766737496
4,-0.002658773446759577,0.05627519998704911,-52.95078054246129
5,-0.8484944326977288,0.6934845802629892,-42.47984572471765
6,0.7994373949320606,1.6169378563028745,367.64098133223854
7,0.6016697755713825,-0.37846098526726796,50.07326647218103
8,-0.9315603489978274,0.5294666295410546,-35.81198951975251
9,-0.4299181073198248,1.025925151712425,-12.732851520439056
10,-1.0279747219748288,1.4217409084671868,-25.166847976381824
11,-0.6987740746894576,1.301376145071976,-139.20600026674887
12,-0.38828625669966765,1.8087189948216085,-81.83556608363061
13,0.8291793085896826,0.8445503122736491,118.32331827976195
14,-1.192323820807022,0.3910269220145688,-12.22012787961291
15,0.362986845485999,1.1394061056490739,61.067909962517376
16,0.05222701030813148,0.42071421195027714,-78.95875121978068
17,0.4804913606520955,0.2937746502583337,-63.62694607621057
18,-1.212651840723992,-0.2962781584917163,58.55587756081644
19,-0.7132774537229429,1.5773901672636832,-79.29791826632776
20,-1.337705637095622,-0.1623421641340796,51.95382583743894
21,0.9217903869330697,1.292135110623072,295.7949043066497
22,-0.5931237453143035,0.12372082756512137,-7.359124559461865
23,-0.1320964117724308,-0.4189332019428231,40.06959465297248
24,0.14040471122129694,-0.05946892267614895,-56.87902009863818
25,-0.558,1.442,-146.69947811504065
26,-0.05,0.467,-80.7677381632106
27,0.623,0.028,-108.16663896798589
28,-0.82,0.62,-40.67072464639149
29,0.22,0.3,-72.22508356521764
