,X1exp,X2exp,Yexp
0,-1.2337811504962606,-0.2858521511359444,58.7302968728396
1,0.7996064812435546,-0.47219176036502236,113.96658363485827
2,-0.5895093287004457,1.0105774849386866,-43.35988332704145
3,0.3924507938521393,1.6352202963689049,128.21373751871891
4,-1.2533234668084496,1.3203439999838114,0.7599064431924188
5,0.689381959127839,0.36685572532873656,-22.280574884032966
6,-0.3757032563349241,0.646172320378593,-52.172247005327755
7,-0.12291278053577193,1.526923768415915,-33.88841910390958
8,-0.16445043624728406,0.16183328692631826,-44.41570901990967
9,-1.0373976341497808,0.7824064396405315,-63.420020689225716
10,0.09003159753146406,0.027176135583983574,-61.96939598561446
11,-0.9984675933618221,0.5017201813399701,-31.74683112140221
12,-1.4853578208745846,0.8858987435270103,-4.720046579317234
13,-0.8385258642628965,1.1806878903420612,-121.1964651206151
14,0.8845952239912225,-0.011216347481789068,-82.93892774588807
15,-0.6712664431425008,1.7992576320613423,-15.045861094357996
16,0.19028376288516435,1.4008927649378466,56.832293748198865
17,0.6006142008151194,1.9922183128229172,460.4783287919298
18,-0.2658148009049899,-0.24534769811464535,15.000352645019607
19,0.3584031828463212,0.47173770907960355,-58.417868790464276
20,-0.558,1.442,-146.69947811504065
21,-0.05,0.467,-80.7677381632106
22,0.623,0.028,-108.16663896798589
23,-0.82,0.62,-40.67072464639149
24,0.22,0.3,-72.22508356521764
